word,y1965,y1966,y1967,y1968,y1969,y1970,y1971,y1972,y1973,y1974,y1975,y1976,y1977,y1978,y1979,y1980,y1981,y1982,y1983,y1984,y1985,y1986,y1987,y1988,y1989,y1990,y1991,y1992,y1993,y1994,y1995,y1996,y1997,y1998,y1999,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009
rings,9,4,1,7,7,3,7,7,6,3,3,6,6,6,0,3,7,3,4,6,9,20,14,14,9,14,25,34,39,34,38,36,50,33,28,39,39,38,76,63,95,100,73,98,82
robust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,8,8,12,28,12,8,32,32,52,60,76,64,92,76,72,100
rods,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,23,15,15,7,7,7,7,15,0,15,15,23,46,61,46,46,38,69,61,84,100,84,84,100,100
role,1,2,0,1,3,4,5,8,2,2,4,2,4,9,7,10,10,12,12,9,15,20,19,18,22,22,24,20,36,41,38,40,44,48,41,45,55,65,62,67,77,77,88,88,100
room,0,8,8,2,11,20,14,17,5,5,0,8,5,0,0,2,14,14,5,2,11,2,26,20,14,32,17,35,41,44,52,38,26,44,35,32,38,55,38,55,67,76,100,76,73
rotating,3,13,11,8,3,4,2,0,6,2,9,5,4,5,9,15,1,8,10,13,14,21,17,15,14,22,6,20,22,13,34,40,36,29,28,68,50,61,70,90,84,79,89,100,86
rotation,5,8,1,10,3,6,8,10,6,18,16,3,18,0,6,6,15,13,21,20,18,18,13,20,35,31,25,16,28,45,48,25,50,38,46,45,46,61,43,78,66,100,76,83,90
rotational,6,15,0,12,0,31,15,15,46,12,21,40,53,25,21,18,34,31,25,68,21,21,100,65,75,62,3,28,28,53,75,31,59,96,81,37,84,93,93,62,31,68,68,84,68
rotor,0,0,0,7,7,0,0,0,7,0,15,15,23,7,23,23,7,30,15,30,23,46,38,30,7,7,15,7,15,7,46,15,30,23,38,69,61,53,30,53,61,92,100,53,38
rough,4,0,4,4,4,12,4,0,0,0,16,4,8,4,8,16,16,12,16,37,33,25,33,33,37,62,45,33,33,45,62,83,91,100,62,66,54,70,58,54,29,33,41,33,50
roughening,0,0,0,0,0,0,0,0,0,0,0,10,16,10,6,6,16,16,26,6,23,33,30,23,30,63,60,70,56,53,73,100,60,63,60,53,60,43,60,36,36,43,26,10,3
roughness,0,0,3,0,3,0,13,3,3,0,10,13,3,3,6,20,10,3,20,3,20,3,3,20,27,24,34,34,48,68,48,55,17,44,68,100,51,55,34,75,75,62,79,55,68
ru,4,8,8,4,2,4,10,0,12,8,8,8,12,10,2,23,10,8,29,21,10,40,12,21,19,25,12,42,23,40,55,57,44,48,42,65,61,72,68,100,89,100,85,78,80
rubidium,15,36,0,21,10,26,15,31,10,42,21,31,31,21,21,47,42,42,36,36,10,21,31,36,10,0,31,31,10,63,42,26,31,47,36,47,57,42,10,36,57,63,57,100,57
ruby,50,40,60,40,60,50,60,30,50,40,70,20,20,40,60,60,30,50,10,10,30,30,20,30,40,60,100,20,40,10,0,10,30,10,0,10,10,0,20,20,20,30,30,10,20
rule,0,23,63,90,76,43,60,40,60,43,40,30,36,23,20,50,16,33,16,36,16,30,40,23,20,46,46,66,46,40,56,60,43,60,33,63,66,63,66,46,63,100,80,93,40
rules,15,56,85,100,89,40,36,35,38,28,31,19,36,10,8,10,0,22,14,10,15,22,22,15,14,19,26,40,45,40,64,43,68,50,38,28,33,38,42,42,64,59,38,63,75
running,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,5,0,0,0,5,11,23,29,17,23,41,58,23,52,58,88,70,100,23,70,35,64
ruo,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,6,12,27,33,42,60,84,100,75,60,78,54,42,51,45,27
rutile,31,18,25,31,31,18,12,6,37,31,6,18,6,12,12,18,12,6,6,18,12,6,12,0,18,12,6,12,12,43,25,31,18,31,12,6,12,43,50,62,37,75,56,81,100
rydberg,0,0,0,0,0,1,1,3,3,4,6,10,22,24,31,21,33,34,60,42,51,71,62,48,59,63,42,56,77,69,100,75,62,62,53,50,51,40,45,54,51,63,60,62,39
s,0,3,4,6,9,4,13,14,14,10,16,7,6,12,9,12,10,14,14,21,20,19,23,24,30,28,26,28,32,40,44,36,50,38,40,40,43,62,61,72,84,94,100,94,92
saddle,22,11,11,11,22,11,33,0,0,22,0,0,0,0,11,11,33,33,33,22,44,44,77,0,55,88,11,100,44,77,88,44,66,44,33,88,77,11,55,44,33,44,33,88,55
salpeter,64,50,100,100,78,57,50,28,50,42,42,35,21,28,14,28,0,35,35,57,0,35,0,28,21,28,21,50,50,35,57,57,35,21,85,21,64,71,57,7,14,7,35,35,35
salt,20,10,10,20,40,20,10,20,30,10,20,10,10,0,10,10,20,30,10,0,10,0,20,0,20,40,20,20,50,30,70,90,80,30,60,50,40,30,70,30,50,40,100,70,60
salts,25,62,25,25,37,37,12,12,12,62,37,25,25,50,12,12,25,62,50,25,62,75,100,100,25,0,12,12,25,37,62,75,87,37,50,50,37,12,12,37,37,12,37,12,50
sample,7,0,14,0,0,14,0,0,0,14,0,0,0,0,14,7,14,7,7,0,21,7,7,21,7,7,35,28,14,57,28,50,28,50,57,78,42,100,35,50,57,35,42,35,64
samples,0,13,6,0,0,0,20,40,6,6,20,6,13,0,20,6,6,6,13,13,0,26,20,20,26,26,0,26,60,46,66,100,46,73,53,66,13,53,53,80,66,26,46,53,40
sampling,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,15,0,15,0,10,0,0,5,10,15,15,42,26,21,21,26,47,47,31,63,100,26,73,36,52
sandpile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,35,50,71,50,57,64,78,71,71,100,50,64,35,35,50,42,35,0,21
satellite,0,0,0,15,7,15,23,7,30,69,15,30,15,38,38,46,69,38,23,46,100,69,61,38,76,53,92,30,76,53,84,30,23,30,23,46,23,30,30,46,46,46,38,46,30
satellites,12,0,0,0,0,25,37,0,0,12,12,50,25,12,25,100,62,12,37,100,62,50,50,87,75,37,37,0,37,87,37,25,50,37,25,25,0,0,0,75,0,12,12,37,0
saturated,0,0,0,22,11,22,22,55,22,11,44,44,66,0,11,11,33,44,22,55,11,44,22,33,55,33,22,55,44,55,11,44,88,66,22,88,100,22,66,44,44,44,55,55,44
saturation,4,47,38,42,33,9,23,52,33,0,19,19,52,23,61,42,19,42,47,33,28,47,42,33,47,42,42,66,61,38,66,57,28,52,100,23,47,85,90,71,57,66,28,47,71
sb,0,4,2,30,6,12,12,8,10,8,12,8,10,6,12,0,14,10,12,8,6,10,6,8,24,22,42,42,59,48,40,34,63,71,59,38,38,57,59,71,75,75,100,87,97
sc,35,50,50,85,25,80,55,45,55,30,10,60,25,5,0,55,10,10,5,15,30,20,15,15,25,20,25,20,30,30,45,50,25,35,5,60,40,55,50,85,50,55,75,100,65
scalar,0,0,0,6,1,3,4,5,3,12,16,12,17,3,11,15,12,14,9,10,25,12,21,22,23,19,25,28,47,64,67,54,62,78,65,71,83,86,51,82,73,83,70,100,92
scalars,0,0,0,0,0,0,0,0,0,9,0,9,9,27,9,0,9,9,18,18,9,45,0,27,45,18,36,18,9,63,36,45,72,54,100,54,63,45,27,18,45,63,63,90,45
scale,0,0,0,3,1,7,17,12,6,6,9,3,3,3,7,5,10,10,7,9,9,16,7,11,12,19,20,26,36,42,42,43,41,41,60,53,60,96,76,75,96,98,99,96,100
scales,0,0,0,0,0,0,0,0,0,0,2,4,0,0,7,4,12,14,2,7,21,14,4,12,12,9,19,39,51,29,34,29,41,31,36,53,56,60,31,60,48,65,100,58,82
scaling,0,1,1,2,3,6,17,30,34,22,20,18,17,22,18,21,28,21,31,38,40,42,44,36,51,52,50,65,69,90,95,88,88,82,76,89,88,100,83,89,94,83,78,80,79
scanning,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,2,12,22,27,35,46,68,63,62,100,79,63,84,68,37,62,87,64,70,58,65,73,79,84,78,92
scattered,20,30,10,60,60,0,0,30,30,20,0,10,60,30,40,50,30,20,0,30,60,0,10,20,100,40,30,80,80,50,100,80,100,60,100,10,30,30,40,40,50,80,50,30,30
scattering,0,21,41,57,69,57,74,58,43,59,45,39,30,36,36,28,42,38,40,42,49,42,49,62,64,59,50,74,84,97,100,81,66,85,68,78,73,85,63,65,88,84,84,91,75
scenario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,13,6,0,3,3,10,6,6,17,17,27,31,13,44,34,68,75,100,34,62,51,75,55,62,89
scheme,20,8,13,0,6,8,2,4,15,0,2,2,13,6,17,6,15,20,28,17,8,20,15,20,20,17,37,28,33,31,22,53,40,42,42,60,68,64,51,71,82,100,71,73,73
schemes,17,17,11,5,17,0,0,0,29,23,29,29,41,17,5,0,11,11,11,17,5,23,5,17,23,23,11,5,35,23,17,35,5,29,52,52,35,100,52,47,70,70,64,58,82
schottky,6,37,12,25,18,37,12,12,18,12,43,25,18,25,0,18,0,18,12,43,50,68,56,56,75,93,37,50,43,68,68,31,43,43,25,31,31,50,43,100,50,25,56,43,62
schr,10,15,25,5,0,2,2,10,5,15,2,23,12,10,15,17,17,23,38,41,43,33,38,48,61,64,58,71,76,82,79,97,89,94,76,89,66,92,58,71,87,71,79,100,74
schwarzschild,8,8,4,8,0,12,4,12,36,12,16,0,16,16,8,8,8,12,4,24,4,16,16,16,20,12,16,12,8,20,44,20,28,44,56,48,56,52,68,64,100,52,76,64,68
schwinger,0,4,31,9,27,18,27,13,22,22,4,13,31,9,4,50,40,13,22,27,54,59,68,77,40,77,50,45,72,86,59,54,59,50,54,100,31,54,50,40,36,45,45,50,36
screened,0,6,33,20,6,20,26,20,33,20,20,40,33,13,13,26,26,13,33,33,33,60,100,26,40,33,33,46,46,13,33,33,53,40,40,33,60,60,46,33,40,86,33,33,60
screening,0,5,0,8,38,13,19,16,30,25,13,33,19,33,27,22,44,55,30,52,47,75,72,61,69,30,61,86,77,50,91,83,63,69,61,88,36,77,77,75,86,63,94,88,100
se,0,2,23,2,8,8,19,12,27,40,14,17,23,31,29,21,44,51,87,55,44,51,42,63,80,68,61,63,78,82,72,87,68,74,61,59,63,34,46,48,48,42,74,57,100
sea,0,0,7,38,0,15,7,0,15,7,15,30,30,15,15,23,7,23,7,30,15,30,7,0,15,69,46,84,38,53,53,0,30,69,30,53,46,46,61,84,100,23,30,69,69
search,1,2,3,12,4,3,9,4,5,11,11,7,11,13,0,9,4,9,13,17,10,19,34,21,34,18,17,21,29,7,26,24,24,28,30,52,44,52,40,56,88,68,63,100,74
second,0,12,21,18,17,17,35,29,29,28,40,26,20,21,25,18,21,18,39,35,23,31,18,45,34,56,82,54,95,92,79,78,84,71,85,78,100,82,68,65,95,89,75,92,92
secondary,0,0,35,5,23,5,5,23,5,11,17,11,35,29,47,5,41,29,23,41,23,58,82,64,64,11,52,76,58,70,70,58,76,70,94,76,41,41,41,82,70,100,23,64,41
section,17,29,0,41,29,29,52,32,38,38,52,55,14,52,14,26,26,88,44,26,11,32,38,47,61,38,47,5,94,47,55,61,17,70,41,44,32,70,38,58,64,94,100,79,61
sections,0,12,39,43,36,75,46,53,100,91,81,53,87,72,50,68,55,79,70,22,62,20,50,65,51,60,34,67,75,58,37,75,55,34,39,17,41,63,15,32,41,70,65,62,72
sector,0,4,0,12,0,0,0,0,0,0,0,0,8,8,0,0,4,12,8,20,20,12,16,8,16,20,20,32,44,44,36,24,56,32,16,60,32,36,28,56,32,56,60,100,76
seesaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,7,7,11,11,7,7,7,3,18,22,33,40,51,33,55,48,48,51,77,100
segregation,0,0,0,0,0,0,0,0,0,0,3,6,6,3,13,3,13,23,33,13,33,30,56,26,36,30,36,33,56,56,63,70,80,50,70,80,63,83,66,60,80,100,76,83,80
selected,0,0,0,4,4,4,4,4,8,16,20,8,12,4,8,16,0,4,12,12,8,25,12,16,41,75,58,58,66,91,100,12,20,25,25,25,20,25,16,16,41,20,16,25,20
selection,16,22,0,19,12,9,16,6,16,9,19,9,9,3,0,29,22,12,32,16,16,32,64,61,32,22,35,51,48,45,67,58,58,67,45,87,83,58,35,80,100,83,74,51,96
selective,0,2,2,8,5,5,2,2,2,8,2,11,8,5,22,16,30,16,27,16,25,27,25,25,27,36,47,41,63,47,52,83,66,33,58,75,75,61,61,100,100,97,91,91,88
selenium,40,0,50,60,0,20,20,50,60,20,20,40,30,30,70,40,0,80,10,20,30,100,10,70,10,20,30,50,40,80,80,80,70,40,80,30,50,30,20,20,20,0,10,10,10
self,0,0,8,6,7,9,12,11,8,9,8,4,9,18,11,11,15,12,14,17,18,18,18,26,26,34,36,45,53,57,62,69,66,81,68,87,88,100,69,84,92,93,88,90,94
semi,0,0,18,9,18,13,9,22,27,22,40,13,18,18,36,31,22,27,45,40,31,50,59,40,68,40,72,68,36,31,59,45,50,72,45,59,59,77,40,45,63,100,68,100,59
semiclassical,0,0,1,5,11,12,16,16,18,14,25,20,18,22,11,16,24,16,24,18,31,25,24,33,33,50,51,62,81,66,100,85,64,79,83,66,61,72,66,68,85,66,74,61,59
semiconducting,14,17,21,10,28,14,25,17,25,10,14,14,28,14,10,0,10,0,21,28,14,21,21,28,42,7,25,25,32,35,28,28,28,35,21,35,32,50,28,46,100,67,78,67,50
semiconductor,0,0,1,3,7,7,5,4,3,7,7,1,2,7,6,5,14,12,14,20,30,33,40,50,46,45,42,51,63,66,68,65,69,66,66,73,78,82,69,67,100,81,86,87,73
semiconductors,0,0,20,8,31,17,41,38,26,30,42,28,35,43,27,34,42,67,56,58,50,76,72,83,84,54,67,83,87,69,93,75,46,64,60,38,73,90,65,83,72,100,65,64,54
semiflexible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,5,5,0,0,5,5,0,0,0,11,29,52,11,41,23,29,58,52,52,52,58,94,100,52,70
semileptonic,3,6,6,3,9,6,0,6,3,19,0,3,12,19,6,9,12,25,19,16,19,12,9,22,41,25,38,29,61,22,58,90,54,61,51,41,32,58,12,41,80,67,74,67,100
sensitive,0,0,4,4,0,0,4,0,0,0,9,4,13,4,13,4,4,4,0,27,13,22,22,9,31,45,27,36,54,31,40,31,27,40,45,36,54,50,45,100,77,72,54,63,100
sensitivity,3,3,6,0,3,13,3,3,10,6,10,6,10,3,10,13,3,17,31,13,37,34,20,27,13,10,27,27,37,37,31,10,41,37,44,48,41,62,41,93,41,96,79,82,100
separable,42,14,35,28,42,42,71,50,50,85,35,35,21,42,14,0,42,71,100,14,57,71,42,28,14,57,21,57,28,7,14,35,28,35,28,14,85,64,14,21,35,50,57,28,28
separated,0,0,0,18,18,18,0,9,13,13,22,13,36,13,9,31,22,9,13,4,9,27,27,27,13,36,40,27,40,50,22,50,54,59,36,50,59,45,54,54,40,63,63,90,100
separation,0,4,1,10,2,4,10,5,1,10,5,10,10,10,5,5,8,7,10,15,10,7,12,20,30,18,31,38,67,75,71,64,77,62,78,85,90,84,67,100,82,87,88,97,92
sequence,0,0,4,13,22,13,31,18,13,9,31,36,54,18,50,22,22,18,27,68,18,45,50,54,40,40,45,31,31,45,45,31,31,31,36,50,54,72,59,77,100,59,63,100,59
sequences,0,0,0,0,10,0,0,5,0,0,5,5,10,10,5,0,25,10,15,5,10,5,10,25,25,20,10,20,20,35,65,30,25,30,15,50,40,100,30,65,70,40,50,50,55
sequential,23,0,9,19,0,0,0,9,9,0,9,0,9,23,28,9,19,14,4,19,23,14,28,47,42,19,38,66,76,38,14,52,61,19,19,47,38,52,33,38,52,76,100,57,61
series,0,19,19,11,26,9,7,11,42,23,19,30,14,30,28,11,30,16,38,40,28,42,61,35,50,61,57,54,42,64,52,85,97,66,73,54,100,71,42,76,71,78,83,83,47
set,0,0,6,25,18,31,37,6,0,6,18,12,18,25,18,12,25,31,37,12,18,18,62,31,75,50,50,56,31,12,43,25,12,37,31,43,87,100,62,62,31,75,87,50,62
sets,8,0,16,0,0,0,0,8,8,0,0,0,8,0,8,0,16,8,16,0,25,41,58,50,58,41,33,66,41,25,25,25,41,41,33,58,33,66,58,58,25,58,50,75,100
shallow,0,9,4,0,23,4,14,23,14,14,23,0,0,14,14,9,0,14,33,38,47,71,42,38,52,85,28,52,100,42,38,66,42,33,28,33,57,61,52,52,66,47,38,47,42
sham,0,0,0,0,0,0,0,7,0,7,7,0,7,0,0,0,0,15,23,46,30,15,23,15,30,15,23,30,30,30,53,46,100,76,46,23,46,38,15,38,38,46,46,61,100
shape,0,0,4,8,12,0,9,6,13,11,16,19,5,8,15,13,18,27,29,31,15,44,20,31,41,34,43,44,68,72,56,54,62,62,66,59,76,84,70,88,91,100,88,93,95
shaped,2,0,2,0,0,0,0,2,2,0,0,9,0,2,0,2,0,2,4,2,2,2,2,13,4,11,11,18,4,23,23,37,44,18,27,23,53,44,51,46,58,55,60,100,53
shapes,26,5,0,31,68,73,57,63,52,42,31,42,57,47,52,57,52,68,36,94,47,57,63,31,89,73,73,52,100,89,47,78,84,47,73,63,94,78,68,47,57,52,89,84,63
sharp,0,0,0,10,20,40,20,10,0,10,10,20,10,10,10,10,0,10,10,10,0,40,10,20,10,60,40,40,50,70,40,60,100,50,80,30,90,90,50,50,100,50,50,100,100
shear,2,0,3,3,6,2,6,6,7,6,6,3,3,6,3,7,10,9,2,16,8,16,8,17,19,16,27,31,33,26,41,49,54,51,44,58,61,84,67,77,68,90,92,100,98
sheared,0,0,0,0,4,0,4,0,0,0,4,0,0,9,9,0,0,4,0,0,4,4,0,0,0,28,4,19,4,4,14,28,19,23,14,33,33,38,19,61,66,47,47,66,100
shell,2,0,30,26,19,26,64,48,56,51,46,40,58,25,35,37,34,35,56,24,49,24,46,42,38,55,46,50,37,56,42,62,48,68,48,66,55,96,61,66,95,100,85,96,94
shells,25,0,0,18,37,31,18,31,18,6,18,6,12,18,31,31,25,0,37,37,31,43,31,25,18,25,31,31,37,50,18,62,12,12,43,31,31,68,37,62,93,50,81,100,81
shielding,37,75,50,37,37,62,37,37,100,75,62,12,37,62,25,75,75,25,37,50,0,25,12,50,12,62,12,25,12,25,37,12,62,12,37,25,25,25,25,12,25,12,37,37,37
shift,50,47,59,40,76,52,59,57,50,23,54,19,0,35,7,35,26,16,50,19,16,33,16,45,54,26,40,45,95,85,57,80,38,54,38,52,61,73,33,78,100,71,64,59,83
shifts,0,41,50,70,91,55,38,50,35,35,29,47,50,8,2,38,38,29,44,52,70,79,73,32,94,76,70,70,100,100,82,55,50,55,35,23,79,44,47,73,61,44,76,50,79
shock,2,0,5,8,0,14,0,11,14,5,8,8,2,2,11,14,5,14,11,11,23,11,20,14,29,23,17,17,38,14,50,20,58,52,38,67,82,32,70,67,100,79,97,79,97
short,3,0,6,9,10,6,13,12,15,13,11,2,7,16,11,11,6,11,17,20,23,22,24,34,47,39,38,36,53,65,62,50,53,55,54,64,55,84,70,72,62,84,72,83,100
shot,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,5,0,5,2,5,5,5,5,14,14,17,20,22,11,37,42,57,40,60,51,74,82,74,100,71,74,60
si,0,3,2,2,3,6,4,7,10,14,9,13,10,18,19,22,27,29,33,34,38,61,50,58,66,69,79,71,94,92,88,80,88,81,85,79,77,84,79,80,100,84,79,71,66
sic,12,2,0,9,7,7,2,12,4,9,2,0,0,2,2,7,2,14,0,2,2,2,4,7,9,9,24,14,26,29,34,60,46,70,75,100,68,87,97,97,75,85,85,78,82
sige,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,11,29,17,41,70,47,64,35,88,58,58,70,47,70,76,58,58,100
sigma,0,0,0,11,0,5,0,0,5,5,0,0,0,0,0,0,0,11,0,5,5,17,17,0,17,0,0,17,11,11,11,23,17,64,41,35,52,41,94,70,35,35,35,100,82
sign,0,32,12,4,20,12,20,4,20,24,12,8,24,12,0,4,28,28,8,8,16,20,0,24,0,36,28,32,40,72,28,40,28,44,44,60,60,32,60,48,56,44,100,68,60
signal,6,0,3,3,0,9,3,3,3,3,6,16,9,3,0,6,12,3,6,12,38,22,19,41,41,32,35,51,58,51,58,61,83,83,45,58,70,32,87,74,83,38,100,77,77
signals,4,0,2,11,2,2,11,0,6,2,2,2,4,2,2,2,2,9,6,9,4,18,9,15,15,18,18,18,29,27,27,38,38,50,52,59,63,52,38,47,54,34,59,88,100
signature,0,0,0,5,7,2,7,2,0,0,2,0,0,7,2,5,5,5,5,15,13,18,13,13,18,21,21,15,44,57,42,26,36,47,50,28,65,52,57,44,76,63,68,100,76
signatures,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,8,1,3,1,1,3,10,5,10,12,10,10,12,21,14,28,21,31,35,29,38,43,35,49,36,54,59,64,78,100
silica,0,2,0,0,0,5,2,2,10,2,7,5,5,15,18,5,10,5,7,5,10,31,23,26,26,39,26,39,42,23,36,39,57,52,55,65,71,60,73,84,89,100,71,78,68
silicon,4,7,2,0,0,9,7,14,7,4,12,4,10,17,12,16,38,34,30,43,43,65,83,90,79,78,82,74,87,80,91,71,75,100,77,73,69,83,61,78,86,79,67,66,62
silver,41,54,29,45,16,25,12,29,45,41,12,12,25,16,16,4,50,33,4,29,100,37,16,45,58,54,62,25,62,54,20,41,20,0,45,33,37,75,50,8,54,50,50,37,50
similar,5,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,10,15,10,15,15,40,25,15,40,65,30,30,30,50,40,85,30,30,80,45,60,75,50,100,75,30,50,25
similarity,0,0,6,0,0,6,13,6,0,6,0,13,6,0,6,6,26,6,20,26,13,46,13,33,33,20,13,26,40,60,66,66,93,80,100,53,26,66,53,26,33,66,66,80,93
simons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,10,13,23,57,65,60,89,100,68,47,57,47,34,34,42,57,34,34,26,28,34,60,44
simple,0,6,9,27,16,24,24,21,38,23,19,19,28,26,30,53,49,42,24,23,34,50,50,41,50,50,32,79,54,67,65,64,42,60,75,67,68,100,49,67,95,76,73,58,64
simplified,0,11,33,11,22,22,22,22,66,22,11,44,22,22,33,11,22,33,33,22,33,44,11,22,66,11,33,11,44,22,33,44,55,55,66,44,22,55,33,55,77,100,88,33,33
simulated,0,0,0,8,8,0,0,8,0,0,8,0,0,0,8,8,0,0,0,8,0,25,25,33,41,33,8,16,50,58,33,100,75,25,91,58,66,58,75,33,83,91,75,50,25
simulation,0,0,2,0,3,1,1,3,0,0,3,3,6,5,4,5,7,8,16,12,23,25,35,40,50,50,54,51,62,73,73,57,58,76,60,72,62,95,75,80,100,88,88,92,92
simulations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,7,7,10,15,14,17,16,17,18,33,28,29,30,31,38,40,41,51,58,54,73,82,100,83,76
simultaneous,11,15,7,23,19,26,23,19,23,11,11,7,11,0,15,3,11,15,19,11,15,15,23,26,15,26,19,23,34,38,38,61,19,23,19,57,50,46,42,61,65,84,65,100,46
sine,0,0,0,0,0,0,0,0,8,0,12,29,33,33,20,54,54,29,66,75,62,100,50,54,50,54,45,33,33,33,54,29,12,37,45,33,33,16,20,16,33,37,20,33,41
single,1,0,3,4,1,2,5,5,4,3,3,3,4,2,3,1,1,2,3,0,5,9,13,22,22,21,28,33,38,34,32,46,39,43,42,56,58,70,61,81,95,89,85,94,100
singlet,0,6,33,21,12,6,27,12,18,18,33,9,15,6,9,18,3,12,6,12,21,21,12,33,27,18,33,48,42,78,51,45,60,33,45,63,72,63,72,60,60,54,78,87,100
singly,10,20,10,10,0,20,10,50,60,0,20,30,0,20,20,0,30,0,10,20,0,20,0,60,30,10,50,40,0,20,0,60,20,0,50,50,30,60,30,40,20,40,40,30,100
singular,16,11,16,5,11,11,44,0,50,11,5,5,5,16,22,16,11,5,11,5,22,22,44,33,27,55,33,61,61,66,50,66,22,83,61,55,61,100,50,66,61,55,50,55,44
singularities,14,22,18,33,40,0,14,33,25,18,37,29,29,18,22,7,18,29,22,25,22,14,25,37,33,44,37,66,55,48,77,70,33,55,44,77,81,100,70,51,74,81,70,96,100
singularity,12,0,4,16,24,16,16,20,20,16,12,16,8,24,16,16,24,8,4,12,28,28,16,20,28,24,40,64,68,60,84,96,56,100,68,64,32,60,52,36,52,60,76,48,68
sio,0,1,0,0,0,1,7,1,3,9,11,9,7,11,19,15,5,27,17,15,13,35,29,25,31,31,35,25,50,45,47,54,54,66,56,64,60,54,78,100,80,72,56,62,74
site,0,1,0,5,3,1,22,3,9,11,9,18,16,18,24,16,15,20,45,22,24,32,35,32,39,41,47,49,88,75,60,71,52,60,49,50,50,66,49,77,66,100,62,62,83
sites,21,0,10,21,31,10,21,21,10,10,26,21,5,15,5,31,15,10,36,26,42,63,36,31,63,31,47,73,89,57,52,94,63,52,73,100,68,57,52,52,78,57,63,63,47
sitter,0,2,0,0,0,0,0,0,0,2,0,5,0,7,10,12,12,5,7,2,15,33,17,20,17,12,12,5,23,51,28,17,15,43,53,48,56,76,100,100,84,66,51,79,84
situ,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,3,3,6,20,20,16,10,13,23,13,23,40,30,16,30,26,60,60,46,60,33,33,60,63,100,56,43,70,63
six,0,0,0,14,14,7,21,0,21,7,42,28,14,42,92,14,28,28,35,42,42,71,64,28,57,21,78,35,14,35,78,35,42,71,42,64,92,100,50,50,85,92,100,100,100
size,1,2,4,7,5,5,4,5,2,4,4,6,4,0,6,3,10,3,10,8,25,37,22,29,33,29,33,41,40,54,50,70,62,58,61,54,52,67,62,71,89,100,97,85,79
sized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,17,5,0,11,5,29,23,41,23,41,11,52,17,29,76,58,52,100,47,82,64,82,58
skyrme,0,0,0,0,0,0,0,5,11,0,0,0,5,5,5,0,29,5,5,23,64,100,29,70,29,58,76,29,35,29,41,47,58,47,23,64,41,41,35,64,23,70,100,70,94
skyrmion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,54,100,54,27,36,27,72,36,27,54,27,72,18,54,36,63,63,45,36,36,54,9,81,54,63
slab,5,27,5,11,16,5,11,0,11,11,0,5,11,5,16,27,5,11,11,11,11,11,33,22,33,22,11,22,50,33,11,22,22,33,38,27,33,27,100,55,77,55,44,44,55
sliding,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,0,6,6,0,31,31,43,31,56,50,25,25,31,43,18,31,50,31,68,100,62,81,75,75,87,81,56,75,50,68
slip,0,0,0,0,0,0,0,3,0,0,3,0,7,0,0,7,0,7,7,3,0,3,3,7,19,7,38,30,34,26,23,42,34,42,23,19,42,38,46,65,88,53,84,100,100
slow,19,12,9,9,7,1,7,12,11,9,9,2,1,0,5,5,7,8,9,15,16,16,26,15,19,23,18,38,35,35,30,42,54,42,50,50,56,64,60,70,97,63,100,78,80
slowing,12,0,12,0,0,12,12,12,50,62,37,25,75,0,12,12,12,12,50,50,25,25,25,62,75,50,12,75,25,12,50,25,75,25,62,62,25,100,37,75,62,62,50,62,62
sm,5,8,16,0,22,25,44,22,13,19,38,13,22,25,8,30,19,30,8,16,16,27,33,22,38,44,55,63,88,41,58,52,50,61,77,36,36,100,50,33,38,50,38,61,63
small,0,5,4,3,3,4,13,3,11,4,4,7,2,0,2,7,8,23,15,28,32,39,34,43,44,43,43,34,63,57,47,67,54,52,72,62,84,94,78,86,100,90,68,81,72
